,SLC17A7|EN,SATB2|EN,RBFOX3|EN,GAD1|IN,GAD2|IN,AQP4|Astro,GFAP|Astro,PLP1|Oligo,MOBP|Oligo,PDGFRA|OPC,CSF1R|Micro,DCX|Immature,subtype,age_years,cohort,n_cells,agebin,EN_marker_mean,contam_marker_mean,EN_minus_contam
5538__L2-3,5.0194782820847985,6.060386142892862,5.705775401036984,1.4347416620959936,1.8454477296032104,2.832789790083325,2.0010907951352386,3.645881550181176,2.36044643357148,0.7257047540644513,1.141791017810552,3.8913794524092733,L2-3,18.994520547945207,U01-V2,85,10-20,5.595213275338215,1.9984867165681786,3.596726558770036
5538__L4,5.611261120061254,5.803045289337379,5.555302088138701,2.3732063811632598,2.318388708301689,2.1988210897540323,1.987465076201699,3.5488955030796423,2.800708653325016,0.0,0.9996634562609557,3.480780433871868,L4,18.994520547945207,U01-V2,168,10-20,5.656536165845779,2.0283936085107865,3.6281425573349924
5538__L6,5.531716926723143,5.7768115018870825,6.137794428862381,1.764392210465493,1.764392210465493,2.368002538442941,1.764392210465493,3.2264516537295034,2.1110655019347297,0.0,0.0,3.8493221208329573,L6,18.994520547945207,U01-V2,39,10-20,5.815440952490868,1.6248370406879566,4.190603911802912
5546__Interneurons,6.290187172958824,6.030842174801697,5.66051416191508,3.3931114820960215,2.566366528281622,2.690249759095109,2.875819993808446,2.1158828842025623,2.9900217070753765,0.35713574478509913,1.5816696799313155,4.31518596103271,Interneurons,33.99452054794521,U01-V2,301,20+,5.993847836558534,2.3212822224094443,3.67256561414909
5546__L2-3,5.70347554594322,6.163893011679127,5.666366230620253,2.4548999650123218,2.0072993676402984,2.5897245507791076,2.610528443416688,1.175915607563205,2.8313234908475198,0.24696838942405133,1.4064707196499135,4.469152310744923,L2-3,33.99452054794521,U01-V2,358,20+,5.8445782627475324,1.9153913167916383,3.929186945955894
5546__L4,6.550937342679823,5.964098974019794,5.669681194238107,2.5830572694524916,1.8623592439409289,1.3135771286393303,2.5303326995968543,2.1375336664023328,2.9975398582480652,0.5187126759075747,0.858546127719786,3.5155213735552864,L4,33.99452054794521,U01-V2,167,20+,6.061572503645908,1.8502073337384202,4.211365169907488
5546__L6,6.443002013206446,5.805345123207936,5.827584450237887,2.7685479902092562,1.7881685145653192,1.7881685145653192,2.7685479902092562,0.0,2.5986989386682193,1.2496857975181728,0.0,4.293033484414698,L6,33.99452054794521,U01-V2,54,20+,6.025310528884089,1.620227218216943,4.405083310667146
5577__Interneurons,5.5810600397473875,6.174978407025981,5.968831338422931,4.261713183204135,3.647461617130518,2.497563895449074,2.3364338661715416,4.115546338457548,2.678571939506618,0.9191435372139887,1.4622625093939092,4.158860329963472,Interneurons,20.994520547945207,U01-V2,313,20+,5.908289928398767,2.7398371108159165,3.16845281758285
5577__L2-3,5.0702792008351425,6.092978907618669,6.020027975529601,2.5400717457520616,2.2507619523104556,2.6204897053875786,2.0892854099202434,4.136581818826939,2.6949192100417014,1.1390316256089494,1.431653150217661,4.047936886225942,L2-3,20.994520547945207,U01-V2,186,20+,5.72776202799447,2.3628493272581985,3.3649127007362716
5577__L4,5.765106339031903,6.063389321917935,6.0118816889948,2.8127318097739535,2.2473212173278854,2.269432893759169,1.903910248114293,4.271941895661876,3.1538140224097018,0.9086262330533443,1.3218265404528666,3.349997113171094,L4,20.994520547945207,U01-V2,351,20+,5.9467924499815465,2.361200607569136,3.5855918424124105
5577__L5,5.148991080665765,6.168841862675958,5.251370982845401,2.9740030003806583,2.224988752605039,1.634460102602091,1.1195073522831842,4.3212199222316725,3.3974177660457396,1.1195073522831842,1.1195073522831842,4.4002402868281605,L5,20.994520547945207,U01-V2,42,20+,5.523067975395708,2.238826450089344,3.2842415253063644
5577__L5-6-IT,5.358778709026429,6.630291328153411,6.070911056190471,2.197379004938428,1.7177940464768517,2.197379004938428,2.197379004938428,3.8194508711858286,2.4236960402639687,0.0,0.7622327114699387,4.336528054316703,L5-6-IT,20.994520547945207,U01-V2,56,20+,6.019993697790103,1.9144138355264841,4.105579862263619
5577__L6,5.581315064022211,6.100492757729071,6.094384056752855,2.648333184297552,2.2620463066688092,2.4348247230840263,1.7097803073405116,4.574589683542851,3.3219271261406655,1.4277776226716712,1.1829146708465212,4.206260126125615,L6,20.994520547945207,U01-V2,156,20+,5.925397292834712,2.4452742030740757,3.4801230897606366
5608__Interneurons,6.683700590694064,6.340118157822444,5.9038712900319466,2.2428971486953375,2.672280381089842,3.054444625721288,2.5485712324407617,2.045945213857047,2.9717103523952138,2.5485712324407617,2.045945213857047,3.974201706960955,Interneurons,3.526027397260274,U01-V2,503,<5,6.309230012849485,2.516295675062162,3.7929343377873233
5608__L2-3,6.1515484935917595,6.1673882960334945,5.655340560257843,2.1394895359048602,2.9825330556665604,2.9825330556665604,2.7719760443815016,1.5576287037565821,0.0,0.0,1.5576287037565821,5.1113381902032415,L2-3,3.526027397260274,U01-V2,84,<5,5.991425783294365,1.7489736373915807,4.242452145902784
5608__L4,6.979446384597522,6.353068832841631,5.882694001983292,2.579978716127516,2.579978716127516,0.0,2.211701302530493,3.06002523926731,2.579978716127516,1.6224763596778815,0.0,3.2345016848536803,L4,3.526027397260274,U01-V2,98,<5,6.405069739807481,1.829267381232279,4.575802358575202
5608__L6,7.043320368348489,6.087758067922964,6.177713413560487,2.229066259287042,2.229066259287042,2.229066259287042,2.866896862531943,0.0,3.2532215749187485,0.0,0.0,4.078186475298352,L6,3.526027397260274,U01-V2,69,<5,6.436263949943981,1.6009146519139772,4.835349298030003
56__Interneurons,4.67899203639339,6.536977611874642,5.795445180799555,2.631395785468447,2.219717557487482,0.5774012128551492,1.4172142977567181,0.7756964600747442,0.7756964600747442,1.3177237836182185,0.0,6.278775407967118,Interneurons,-0.3698630136986301,Ramos-V3,902,<5,5.670471609689195,1.214355694666938,4.456115915022258
56__Progenitors,3.5464317755051686,5.910186824533616,5.09883967773481,4.47768602494013,3.2683129354619544,1.33695785968166,1.33695785968166,0.0,0.0,0.0,0.0,6.376311226232799,Progenitors,-0.3698630136986301,Ramos-V3,78,<5,4.851819425924531,1.3024893349706756,3.5493300909538554
5787__Interneurons,5.827405296607955,6.142232077106608,6.113894538251989,2.1312567088974146,2.4963552591161355,2.2021276345540346,0.8053925782132633,2.6386668869671714,2.2021276345540346,0.0,1.4095070679182609,4.059208429414385,Interneurons,38.99452054794521,U01-V2,209,20+,6.027843970655518,1.7356792212775394,4.292164749377978
5787__L2-3,5.534866002126051,6.012674347779985,5.980604584273268,2.3675541515611163,2.409805540202507,2.3675541515611163,0.6528835645745407,2.3675541515611163,2.067880329697195,0.3788036238319165,1.8026826145107284,4.123754121716042,L2-3,38.99452054794521,U01-V2,253,20+,5.842714978059767,1.8018397659375296,4.040875212122238
5787__L4,6.066473708399655,5.943206675163968,6.007581207662092,1.8686764940938854,2.359863025969955,1.4872299924571313,0.8628598682857488,2.5372139477194935,2.1441294060006406,0.0,1.8686764940938854,3.8030497103517735,L4,38.99452054794521,U01-V2,179,20+,6.005753863741905,1.6410811535775924,4.364672710164313
5787__L5-6-IT,5.793668304419175,6.509065679708529,6.110197289869306,2.1843300470085527,1.5978403430154422,1.5978403430154422,0.0,1.5978403430154422,2.551555547773698,0.0,0.0,3.877600602050271,L5-6-IT,38.99452054794521,U01-V2,31,20+,6.137643757999004,1.1911758279785722,4.9464679300204315
5787__L6,5.842824406657145,6.043298516601198,6.072643596071049,2.1432855848490036,2.1432855848490036,1.7948003054924917,0.0,3.3963546250303884,1.7948003054924917,0.0,0.8129584674546899,4.193247465537541,L6,38.99452054794521,U01-V2,114,20+,5.98625550644313,1.5106856091460088,4.475569897297121
5879__Interneurons,4.925374773626038,6.0256341984458635,5.937664215115147,3.111271075310087,2.20205572283433,3.111271075310087,0.0,4.219947009241026,2.20205572283433,0.0,1.3032374737896963,4.219947009241026,Interneurons,14.994520547945205,U01-V2,99,10-20,5.629557729062348,2.0187297599149447,3.6108279691474037
5879__L2-3,4.886647551197161,5.962028777880874,6.077836096289137,2.03298948740356,2.6053774671413668,2.4269278685883187,1.000879377204276,2.692285671235208,1.9664494371588694,0.8015765351481846,1.7352594660476446,3.920147988884438,L2-3,14.994520547945205,U01-V2,289,10-20,5.642170808455724,1.9077181637409284,3.7344526447147954
5879__L4,5.502384308269235,6.002054676380865,6.071361017670088,2.3854433849122065,2.3305552875916584,1.8280999666422144,0.4575692326317942,3.233550902040354,2.703069517864335,0.0,2.0747728789746853,3.382054627349584,L4,14.994520547945205,U01-V2,160,10-20,5.8586000007733965,1.876632646332156,3.9819673544412404
5893__Interneurons,5.406469797665927,6.038040623233333,5.7892172151559285,2.571312157046668,2.4114128868202602,2.7091334092041546,1.3609548159279559,4.42661254399873,3.281509451395591,0.39428228227496254,0.6763256936338218,3.8887257440131346,Interneurons,18.994520547945207,U01-V2,258,10-20,5.744575878685063,2.228942905037768,3.515632973647295
5893__L2-3,5.043345290287276,5.966494864288572,5.878195967198987,1.5310953883374478,1.7422557617409784,3.1241004108651147,1.0337605257575857,4.064695421685429,2.473990187514701,0.0,1.5310953883374478,4.130881020813228,L2-3,18.994520547945207,U01-V2,260,10-20,5.629345373924945,1.937624135529838,3.691721238395107
5893__L4,5.545439033898886,6.04976718384844,5.895819307566787,2.2222387595167024,1.844348538396201,1.2296377093508943,1.0770454626068091,4.404615516413134,2.964856800990656,0.0,0.8969016399273436,3.146903257986393,L4,18.994520547945207,U01-V2,234,10-20,5.830341841771371,1.8299555534002176,4.000386288371153
5893__L5,5.397808660048974,6.168558232816854,5.610511902576024,1.8303762557183612,2.815929416532878,0.0,0.0,4.440056388795936,3.4786951864945372,0.0,0.0,3.758635459604173,L5,18.994520547945207,U01-V2,22,10-20,5.725626265147284,1.570632155942714,4.154994109204569
5893__L6,5.62386977809705,5.939044371493299,6.022110181048057,1.0961039283729686,1.3834720129278517,2.0761480267117767,1.0961039283729686,4.723656294839334,3.2152617896400963,1.606427124170592,1.0961039283729686,3.8249584892804167,L6,18.994520547945207,U01-V2,105,10-20,5.861674776879468,2.0366596291760692,3.825015147703399
5900__Interneurons,6.382752758265561,6.83310282403181,5.332567158726684,3.6561641760963424,2.5340035589034886,3.90172175264461,4.9134057011794425,2.998901917495185,2.0321901114890886,2.1353051859272068,2.842728347593469,6.316129650058312,Interneurons,-0.12054794520547946,U01-V2,923,<5,6.182807580341351,3.126802593916104,3.0560049864252474
5900__L5,6.0475992153868425,6.014888173778059,5.324180137528067,3.3404561944058457,2.6821169234128766,2.6821169234128766,4.921148238778161,0.0,2.6821169234128766,0.0,2.6821169234128766,6.109976317894057,L5,-0.12054794520547946,U01-V2,25,<5,5.795555842230989,2.3737590158544393,3.42179682637655
5936__Interneurons,5.835784498657573,6.106078052303801,5.924202251505316,3.8809487336896966,3.8809487336896966,2.9488438710027562,0.0,3.2529035247305984,2.9488438710027562,0.0,1.7085534583229045,3.9701248796393704,Interneurons,13.994520547945205,U01-V2,109,10-20,5.955354934155564,2.327630274054801,3.627724660100763
5936__L2-3,5.5129654335301295,6.125599002383132,5.9789214184030275,2.058296319254584,2.3998177362875954,2.058296319254584,0.8614217185520386,2.1148233781677144,2.058296319254584,0.8614217185520386,1.317224432671314,4.03551289969793,L2-3,13.994520547945205,U01-V2,195,10-20,5.872495284772096,1.7161997427493065,4.156295542022789
5936__L4,6.4342471721957555,5.981970791563688,5.804133837980203,2.4457510141540553,2.3245237608774274,1.2905549456498688,0.8404465395270221,2.651410398996633,2.3245237608774274,0.0,1.2905549456498688,3.9584992703979167,L4,13.994520547945205,U01-V2,107,10-20,6.073450600579882,1.645970670716538,4.427479929863344
5936__L6,5.705665532712039,5.72939789452073,6.205493593259983,2.470441435745259,3.6134073208952566,1.5280591409941806,1.5280591409941806,2.1063809660489077,2.1063809660489077,0.0,1.5280591409941806,4.073249561631924,L6,13.994520547945205,U01-V2,40,10-20,5.880185673497585,1.8600985139651092,4.020087159532475
5958__Interneurons,5.150978550695139,5.899715077826419,5.997663647268781,2.6783548527214465,2.3654901545252525,1.9641123860425584,1.038697786895535,2.7641199688493487,2.6136186946634514,1.038697786895535,1.7394539593682465,4.27031117367329,Interneurons,21.994520547945207,U01-V2,548,20+,5.682785758596779,2.0253181987451714,3.6574675598516078
5958__L2-3,5.589183128812354,5.843761383825649,6.141901925652209,2.508064997003844,1.8931980294689956,1.6544932301734452,0.8796860302582372,2.71478935899781,1.8931980294689956,0.8796860302582372,1.3403252238397365,4.381626567631048,L2-3,21.994520547945207,U01-V2,133,20+,5.858282146096737,1.7204301161836628,4.137852029913074
5958__L4,5.854025664612866,5.857411530417736,6.106021411546007,2.289321620361472,2.639539603383043,1.6367636338665497,1.2133876251833935,2.75876876885622,1.5145328582229187,0.4644985455496672,1.6367636338665497,3.7327506012229903,L4,21.994520547945207,U01-V2,168,20+,5.939152868858869,1.7691970361612266,4.169955832697642
5976__Interneurons,7.053354932568284,6.364556267984109,5.847904732055078,4.1209113070882175,3.054242775257525,0.0,1.9546626936535805,3.3056646782934007,2.407175820559448,1.617609331372436,0.0,4.520951822848756,Interneurons,3.9945205479452053,U01-V2,286,<5,6.42193864420249,2.057533325778076,4.3644053184244145
5976__L2-3,6.519343440682131,6.191412679272307,5.782588414900071,2.6268320840584067,2.0952799293400326,1.6632875421342388,1.3483552734780857,2.8962719845536995,2.2568823533994067,0.8860554859413525,0.8860554859413525,4.7202149611101545,L2-3,3.9945205479452053,U01-V2,149,<5,6.164448178284837,1.8323775173558217,4.332070660929015
5976__L4,7.731241409715047,6.215070226209891,5.752248225122065,3.0462367514118545,2.2351994766467107,0.0,2.8733777795259243,2.399531726860727,2.2351994766467107,0.0,0.9819546027945687,3.4881000897426366,L4,3.9945205479452053,U01-V2,101,<5,6.566186620349001,1.721437476735812,4.844749143613189
5976__L6,7.367623223737778,6.380076694952678,5.729309687839332,2.1237169969407836,2.3810464800714772,1.2395486062564494,2.1237169969407836,3.2402669836869276,2.1237169969407836,2.1237169969407836,1.2395486062564494,4.668373324354286,L6,3.9945205479452053,U01-V2,68,<5,6.492336535509929,2.074409833004305,4.417926702505624
5981__Interneurons,6.993872627401698,6.3696703645907276,5.81637797278342,3.2808666796677572,2.818584339348301,2.1834139339181178,1.5970169480546517,2.383768523721863,2.5506037074567702,0.0,1.0882722285276907,4.062252573363428,Interneurons,43.99452054794521,U01-V2,84,20+,6.393306988258615,1.9878157950868938,4.405491193171722
5981__L2-3,6.561826011804289,6.196194450718966,5.730124619774697,2.4951428781795832,2.094209206843316,2.5995946371917187,1.300091313067095,2.094209206843316,2.094209206843316,0.3680668451893862,0.6365118776941695,3.9880149869935586,L2-3,43.99452054794521,U01-V2,351,20+,6.162715027432651,1.7102543964814878,4.452460630951164
5981__L4,7.11255343019427,5.948978223583706,5.516576474159372,1.8475590995165796,1.4818153320481944,2.3254310398095455,1.9900648732906345,2.647440911683401,2.3254310398095455,0.3959848433748712,0.8991610086613784,4.032230386262453,L4,43.99452054794521,U01-V2,235,20+,6.192702709312449,1.7391110185242686,4.453591690788181
5981__L6,6.898032272052269,6.018495029076478,5.782480257022836,2.051066825748507,1.8053573301582484,1.8053573301582484,2.2481543193859217,3.136477458771856,1.4788954798640181,0.991044943936781,0.0,4.254988023722852,L6,43.99452054794521,U01-V2,88,20+,6.233002519383862,1.6895442110029477,4.543458308380915
60__Interneurons,4.376073019318709,7.543971629384674,6.32270672268878,1.875060846573234,1.500710382577666,0.72278240028458,0.7073792236155961,3.0978675402705353,1.9252856856992733,0.4557230515898744,0.1818510756282197,5.790452728259137,Interneurons,-0.1589041095890411,Ramos-V3,9791,<5,6.080917123797388,1.3083325257798724,4.772584598017516
60__L5,4.897219163394052,4.69130154316744,6.374453816282371,0.0,0.0,0.0,0.0,0.0,2.5997933226045333,0.0,0.0,5.60207222532275,L5,-0.1589041095890411,Ramos-V3,32,<5,5.320991507614622,0.32497416532556667,4.996017342289055
60__SP,4.5936413968994785,8.014201251271311,6.252409357496204,1.5313061164295299,2.4742364180855643,0.0,1.0339337825871484,1.5313061164295299,0.0,0.0,0.0,5.511194233381501,SP,-0.1589041095890411,Ramos-V3,46,<5,6.286750668555665,0.8213478041914715,5.465402864364194
62__Interneurons,4.226570373955967,7.62409377683275,6.084865240075825,2.9404783043371747,2.39728122565169,0.7866567525271715,0.5261745243152459,0.507402193154262,0.6648731423280673,0.7649235237247747,0.27364497766224943,5.697978013347808,Interneurons,-0.31232876712328766,Ramos-V3,11282,<5,5.978509796954847,1.1076793304625796,4.870830466492267
63__Interneurons,4.144588310435582,7.928150541966038,6.222425913787687,2.328646221548195,2.1716506572319854,0.6673158566767643,0.5175170012220232,0.7560095773946327,0.9828443523915424,0.6198332295015144,0.20371778234666757,5.847436020815831,Interneurons,-0.31232876712328766,Ramos-V3,4427,<5,6.098388255396436,1.0309418347891655,5.067446420607271
64__Glial_progenitors,3.3418801008145786,7.813463135195101,5.79382662221251,3.3418801008145786,2.3116185486612473,0.0,2.3116185486612473,2.9539456268916506,0.0,0.0,0.0,6.539436420093882,Glial_progenitors,-0.31232876712328766,Ramos-V3,41,<5,5.649723286074064,1.3648828531285906,4.284840432945473
64__Interneurons,4.20376130453337,7.803933107840012,6.259524554517068,2.9385646580908125,2.3374547559118732,1.6217002085340853,1.9949438396983659,1.5780796716413732,0.9382637245158878,0.6900511450412323,0.2968962317119435,5.9895626342212385,Interneurons,-0.31232876712328766,Ramos-V3,7540,<5,6.089072988963483,1.5494942793931967,4.539578709570287
64__Progenitors,3.42191050621774,7.954716096493392,5.121918977363014,4.615061846062928,3.2930325548485793,2.494068940343816,3.1450529689559676,1.5483035612966007,0.0,2.9713074610820565,0.0,6.708657810072948,Progenitors,-0.31232876712328766,Ramos-V3,58,<5,5.499515193358049,2.2583534165737436,3.2411617767843057
64__SP,4.838740331776951,7.816876702083404,6.2834932998661435,3.2604794090582545,0.0,3.2604794090582545,0.0,0.0,0.0,0.0,2.235805075645151,5.789367857188888,SP,-0.31232876712328766,Ramos-V3,31,<5,6.313036777908834,1.0945954867202075,5.218441291188626
6__Interneurons,4.375794562753907,7.193893414310643,6.316341689922528,1.9959881266072332,1.7016352811109536,1.7110975233856007,1.2231380303289032,2.6849334381547356,1.2826936264929176,0.23161483162604177,0.14529482281622944,5.819027675971531,Interneurons,-0.01,Ramos-V3,2919,<5,5.962009888995692,1.372049460065327,4.5899604289303655
6__Progenitors,2.966710929015928,5.5019513111799965,5.08910293304085,4.534099153318027,4.429930879421811,4.0304057512692,3.179506660158806,0.0,0.0,0.0,0.0,6.09417895357717,Progenitors,-0.01,Ramos-V3,26,<5,4.519255057745592,2.0217428055209803,2.4975122522246114
779__Interneurons,5.235047045241659,6.790853428726819,5.6268017184678945,3.044886002475015,2.53932547854529,3.258463597946484,3.3790932538817384,3.4867252457806646,1.4666307275112767,0.9810678572882925,1.792077595613598,4.913033818879492,Interneurons,-0.049315068493150684,U01-V2,79,<5,5.884234064145457,2.4935337198802947,3.3907003442651624
9__Glial_progenitors,3.8872077242744023,6.887937537311046,5.916882177991514,3.491941685813918,2.8287820568504936,0.0,2.8287820568504936,1.6056725714185784,0.0,3.2143557113199894,0.0,6.470731093677182,Glial_progenitors,-0.4465753424657534,Ramos-V3,32,<5,5.564009146525653,1.746191760281684,3.817817386243969
9__Interneurons,4.304191735474121,7.871789492484317,5.717761455104206,2.789039673124975,2.246108415358532,0.2557345181318678,1.089443864118115,0.6862787548084577,0.5665339752719436,1.169132255825356,0.5143100888480694,6.815999819401021,Interneurons,-0.4465753424657534,Ramos-V3,6425,<5,5.9645808943542145,1.1645726931859146,4.8000082011683
9__Progenitors,3.6007927891503244,7.5647145403272,4.712820599777197,4.914976872378214,4.29256177682452,0.2905528261892903,1.2119902378721763,1.5730270875406218,0.44593131069762504,2.169605502510849,0.515414882266517,7.71172395318277,Progenitors,-0.4465753424657534,Ramos-V3,4656,<5,5.29277597641824,1.926757562034977,3.366018414383263
A14-103__INT,3.639895626197898,5.228105747593077,5.563044329955681,5.91856748766243,6.100440769076689,0.0,0.0,0.0,0.0,0.0,0.0,6.559146801615688,INT,-0.0684931506849315,U01-V2,26,<5,4.810348567915551,1.50237603209239,3.3079725358231613
A14-103__Interneurons,4.964964315961596,7.242207690343299,5.5582006349269335,3.219727725692928,2.6443922450242425,3.0573514503217334,3.066836207027822,2.4633175011140582,1.4920260966892351,1.4453608682774752,1.7157793115036886,5.294569332439239,Interneurons,-0.0684931506849315,U01-V2,1342,<5,5.921790880410609,2.388098925706398,3.533691954704211
A14-103__L5,4.608443635763405,6.126668845591298,5.0747025175534315,2.656315933114511,3.0381007325098683,2.656315933114511,2.656315933114511,2.0310202711533236,2.0310202711533236,0.0,2.0310202711533236,5.296594696967368,L5,-0.0684931506849315,U01-V2,30,<5,5.269938332969378,2.1375136681641713,3.1324246648052068
A15-44__Interneurons,5.379636243681138,6.783431686173576,5.578586381294801,3.33329179836595,2.8013845057347924,3.0141530698631516,3.2838743999688003,2.51873312487821,1.6780134386363477,1.2677576519031641,1.7843293420912918,5.371295095229601,Interneurons,-0.021917808219178082,U01-V2,1693,<5,5.913884770383171,2.4601921664302138,3.453692603952957
GW16-2-2-20__Progenitors,2.907782256441805,7.277412173829035,5.1607646280084065,3.5578271572396596,2.9795829749906746,1.0677629898665035,2.4182381104928963,0.5977837624555603,0.4352763159681236,1.0677629898665035,3.705665862109424,6.31721067146989,Progenitors,-0.4657534246575342,U01-V2,2904,<5,5.115319686093082,1.978737520373668,3.1365821657194144
GW18-6-14-19__INT,0.0,6.4730296140821855,4.536344023340087,3.8538523701683585,3.8538523701683585,0.0,3.8538523701683585,0.0,0.0,0.0,4.536344023340087,6.606367920656861,INT,-0.4273972602739726,U01-V2,25,<5,3.6697912124740903,2.0122376417306453,1.657553570743445
GW18-6-14-19__Interneurons,2.988710862800289,7.359425907784599,5.2170425365199575,3.969088465899216,3.183244591077952,1.9417262537097062,2.1385545439984686,0.8029269233940455,0.38789223607219336,1.6788917149327744,2.560442897785725,6.002302970869008,Interneurons,-0.4273972602739726,U01-V2,13000,<5,5.188393102368281,2.08284595335876,3.1055471490095212
GW18-6-14-19__Progenitors,3.1690956523455487,6.980762180780672,4.838840544768725,4.21152091341289,3.974393562247863,2.0341703571225898,2.7240040853303715,1.0643073178790372,0.0,2.0341703571225898,3.0858989539308768,6.24345519445386,Progenitors,-0.4273972602739726,U01-V2,1405,<5,4.996232792631648,2.3910581933807773,2.605174599250871
GW20-11-28-18__Interneurons,4.079135001048572,7.949890839933753,5.644263390068885,2.98020357286882,2.2468939160325143,0.780914210388615,0.5685886055511646,0.5685886055511646,0.6625912818330902,1.7029674048567445,0.5685886055511646,5.927974609466281,Interneurons,-0.37945205479452054,U01-V2,12005,<5,5.8910964103504035,1.2599170253291598,4.631179385021244
GW20-12-7-18__Interneurons,3.4427447151764072,7.859732544573872,5.420207404651304,3.1397916122831417,2.6616555574176766,1.3547789597911795,1.1375404124278965,0.3743803620540636,0.7934028397717713,1.4999260435106399,1.230170821359836,6.1593117871821566,Interneurons,-0.38904109589041097,U01-V2,3557,<5,5.5742282214671945,1.5239558260770256,4.050272395390169
GW20-12-7-18__Progenitors,3.893096967025543,7.428446607491393,4.9095269903849665,4.150746567505425,3.2201269763711537,0.0,0.0,0.0,0.0,3.0069213759410127,0.0,7.051424639553396,Progenitors,-0.38904109589041097,U01-V2,59,<5,5.410356854967302,1.297224364977199,4.113132489990102
GW25-11-17-17__Glial_progenitors,0.0,6.181792555004466,0.0,4.248206470671001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.623725606864629,Glial_progenitors,-0.29315068493150687,U01-V2,25,<5,2.060597518334822,0.5310258088338752,1.5295717095009471
GW25-11-17-17__INT,0.0,6.284982223142994,5.036868654684701,4.751348926557599,3.669869100662266,0.0,0.0,3.669869100662266,0.0,0.0,0.0,6.211017632256391,INT,-0.29315068493150687,U01-V2,43,<5,3.773950292609232,1.5113858909852664,2.2625644016239654
GW25-11-17-17__Interneurons,3.7906468371693123,7.3329782765484905,5.10112097150709,2.979902133094568,2.1481473149013293,2.175376337160405,1.7862669636735258,1.2814428209995636,0.5362540189028409,0.8834292662019769,1.8986277568929228,5.497795486090297,Interneurons,-0.29315068493150687,U01-V2,3968,<5,5.408248695074964,1.7111808264783916,3.6970678685965725
GW27-2-7-18__Glial_progenitors,0.0,0.0,0.0,4.213608968256518,0.0,0.0,4.213608968256518,0.0,0.0,4.213608968256518,0.0,5.588746660928627,Glial_progenitors,-0.22602739726027396,U01-V2,28,<5,0.0,1.5801033630961943,-1.5801033630961943
GW27-2-7-18__Interneurons,4.60376605484633,7.031306834111341,5.6377733266420975,3.9046476176358857,2.6214815218274987,1.6066896670367448,2.3577422146098783,1.2213509015039774,0.5862607944491752,1.2213509015039774,1.6066896670367448,5.9703818826147055,Interneurons,-0.22602739726027396,U01-V2,684,<5,5.757615405199924,1.8907766607004854,3.8668387444994385
GW30-11-6-18__INT,5.516200076128315,6.025415965439905,6.207334683412098,5.802876368248328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.612128032653763,INT,-0.19726027397260273,U01-V2,21,<5,5.916316908326773,0.725359546031041,5.190957362295732
GW30-11-6-18__Interneurons,4.43645150553224,7.347369437416584,5.466554581795815,3.7367908715699,2.8193452767296043,1.9127129670100724,1.6530721241255926,2.1186464191310748,0.6858037230250494,1.6796666403545035,1.5390013115571832,5.664018353495028,Interneurons,-0.19726027397260273,U01-V2,3460,<5,5.7501251749148805,2.018129916687873,3.7319952582270077
RL1612__Interneurons,5.204241778979802,7.055720939875239,5.6218946837511785,2.9160640989821878,2.1075825774206325,2.7804292297618214,1.625835837406291,3.0608830499330524,2.6755026672465014,1.4538404387832045,1.2837711472255426,5.513028956624752,Interneurons,0.08767123287671233,Herring-V3,4072,<5,5.960619134202073,2.237988630844904,3.722630503357169
RL1612__L5,5.022009696468212,6.698769542891188,5.1444778398757185,2.761560307590808,1.244371419921221,2.9066424074734054,1.7819624574011468,2.387202845692849,3.0333179845363154,1.7819624574011468,1.244371419921221,5.419820029394555,L5,0.08767123287671233,Herring-V3,123,<5,5.621752359745039,2.1426739124922642,3.4790784472527747
RL1613__Interneurons,6.517863782580417,6.389293469487031,5.681471043009352,2.7415843605594334,2.0081568503051845,2.77564691701356,1.933274874137715,1.852328403956336,1.6676532349257789,2.142944723121358,1.3049005855511346,4.543096449638129,Interneurons,2.0712328767123287,Herring-V3,589,<5,6.1962094316922665,2.053311243696313,4.142898187995954
RL1613__L2-3,6.507573623564044,6.225655384111431,6.06656946996911,2.82928166128266,1.8423095977680917,2.452916638627566,0.0,2.452916638627566,2.82928166128266,1.8423095977680917,0.0,4.3903229136167266,L2-3,2.0712328767123287,Herring-V3,43,<5,6.266599492548195,1.7811269744195795,4.485472518128616
RL1613__L4,7.168720127200051,6.34837005105667,5.7426000000451936,3.2076663061561046,3.043371975540869,2.6901170085308452,1.979960159057712,1.5571910393079467,1.5571910393079467,1.979960159057712,1.5571910393079467,3.930641313373976,L4,2.0712328767123287,Herring-V3,286,<5,6.419896726100639,2.1965810907833854,4.223315635317253
RL1613__L5,6.44488355651295,6.467071777753089,4.530441054496421,2.0870994686689324,0.0,3.0993936563189464,2.0870994686689324,0.0,0.0,2.0870994686689324,2.0870994686689324,5.005900572409797,L5,2.0712328767123287,Herring-V3,37,<5,5.814132129587487,1.4309739413743343,4.383158188213153
RL1613__L5-6-IT,6.69171772122545,6.80799167376868,5.518920707630369,0.0,2.3919348294798777,3.4276409937288603,0.0,0.0,0.0,0.0,0.0,5.010764965727205,L5-6-IT,2.0712328767123287,Herring-V3,30,<5,6.339543367541499,0.7274469779010923,5.612096389640407
